,Unnamed: 0,activity_name,description,url,image,available_days,available_times,latitude,longitude,address,price,currency,category,week,destination,hours_min,hours_max
971,57,Free tour de la Resistencia francesa,En este free tour de la Resistencia francesa recorreremos a pie los lugares históricos de París relacionados con la Segunda Guerra Mundial y la ocupación nazi.,www.civitatis.com/es/paris/free-tour-resistencia-francesa/,www.civitatis.com/f/francia/paris/free-tour-resistencia-francesa-list.jpg,"['24', '21']","[['10:30'], ['10:30']]",48.85529717736729,2.346918783047041,"Tribunal de commerce de Paris, Place Louis Lépine, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France",2.5,EUR,Español,3,paris,2.5,2.5
972,58,Tour por París para familias,"Este tour familiar por París en español es perfecto para conocer la ciudad con niños, ya que incluye actividades para los más pequeños de la casa.",www.civitatis.com/es/paris/tour-paris-familias/,www.civitatis.com/f/francia/paris/tour-paris-familias-list.jpg,['23'],[['14:00']],48.860678,2.340833,"Rue de l'Amiral de Coligny, Quartier Saint-Germain-l'Auxerrois, Paris 1er Arrondissement, Paris, Île-de-France, France métropolitaine, 75001, France",13.75,EUR,Español,3,paris,2.0,2.0
973,59,Pub Crawl ¡Tour de fiesta por París!,En este Pub Crawl por París pasaremos una noche de desenfreno en la Ciudad de la Luz mientras os dejáis llevar por el ritmo de la música.,www.civitatis.com/es/paris/pub-crawl-paris/,www.civitatis.com/f/francia/paris/pub-crawl-paris-list.jpg,"['19', '21', '22', '23']","[['20:30'], ['20:30'], ['20:30'], ['20:30']]",48.8530545,2.3449763,"La Mémoire de Paris, Rue de la Huchette, Quartier de la Sorbonne, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",5.0,EUR,Inglés,3,paris,5.0,5.0
974,60,Entrada a la Capilla Expiatoria,La Capilla Expiatoria de París está erigida sobre el lugar en el que fueron sepultados Luis XVI y María Antonieta. ¡Conoced sus esculturas!,www.civitatis.com/es/paris/entrada-capilla-expiatoria/,www.civitatis.com/f/francia/paris/entrada-capilla-expiatoria-list.jpg,"['21', '23', '20', '22']","[[], [], [], []]",48.873714,2.323116,"Chapelle expiatoire, Rue d'Anjou, Quartier de la Madeleine, Paris 8e Arrondissement, Paris, Île-de-France, France métropolitaine, 75008, France",1.5,EUR,,3,paris,,
975,61,Entrada a la Cripta Arqueológica de París,Con la entrada a la Cripta Arqueológica descubriréis los vestigios de la isla de la Cité y visitaréis una exposición sobre la catedral de Notre-Dame.,www.civitatis.com/es/paris/entrada-cripta-arqueologica-paris/,www.civitatis.com/f/francia/paris/entrada-cripta-arqueologica-paris-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",48.85371,2.347497,"Accès Parking Notre-Dame, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France",3.0,EUR,,3,paris,,
976,62,Entrada al Museo Quai Branly - Jacques Chirac,Con esta entrada al Museo Quai Branly - Jacques Chirac visitaréis una de las colecciones etnológicas más destacadas de París. ¡No os lo podéis perder!,www.civitatis.com/es/paris/entrada-museo-quai-branly-jacques-chirac/,www.civitatis.com/f/francia/paris/entrada-museo-quai-branly-jacques-chirac-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",48.861211,2.297972,"Musée du quai Branly - Jacques Chirac, 37, Quai Branly, Quartier du Gros-Caillou, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",3.81,EUR,Entradas,3,paris,721.0,2.0
977,63,Taller de macarons en las Galerías Lafayette,¿Os gusta cocinar? En este taller de macarons en las Galerías Lafayette aprenderéis a elaborar estos ricos dulces en los grandes almacenes más famosos de París.,www.civitatis.com/es/paris/taller-macarons-galerias-lafayette/,www.civitatis.com/f/francia/paris/taller-macarons-galerias-lafayette-list.jpg,"['19', '22']","[['10:30', '14:00'], ['10:30', '14:00', '17:00']]",48.873055,2.333181,"Galeries Lafayette, 40, Boulevard Haussmann, Quartier de la Chaussée-d'Antin, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",10.62,EUR,Inglés y francés,3,paris,1.5,1.5
978,64,Tour gastronómico por el barrio de Belleville,"Si os gusta probar productos locales, este tour gastronómico por el barrio de Belleville es perfecto. ¡Degustaremos distintas especialidades de París!",www.civitatis.com/es/paris/tour-gastronomico-belleville/,www.civitatis.com/f/francia/paris/tour-gastronomico-belleville-list.jpg,"['22', '19', '20', '23', '21']","[['10:30'], ['10:30'], ['10:30'], ['10:30'], ['10:30']]",48.875091,2.389178,"134, Rue de Belleville, Quartier de Belleville, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",22.5,EUR,Español,3,paris,3.0,3.0
979,65,Go City Paris Explorer Pass,"Con la tarjeta turística Go City Paris Explorer Pass tendréis acceso a 3, 4, 5, 6 o 7 atracciones de la capital francesa. ¡Ahorraréis hasta un 50% de dinero!",www.civitatis.com/es/paris/paris-explorer-pass/,www.civitatis.com/f/francia/paris/paris-explorer-pass-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",0.0,0.0,,18.8,EUR,,3,paris,,
980,66,Tour en sidecar por París,"En este tour en sidecar por París recorreremos los puntos más destacados de la Ciudad de la Luz de la forma más interesante y divertida, en un vehículo retro.",www.civitatis.com/es/paris/tour-sidecar-paris/,www.civitatis.com/f/francia/paris/tour-sidecar-paris-list.jpg,"['19', '21', '20', '24', '22', '23']","[['9:00', '11:00', '13:00', '15:00', '19:00', '21:00'], ['9:00', '11:00', '13:00', '15:00', '19:00', '21:00'], ['9:00', '11:00', '13:00', '15:00', '19:00', '21:00'], ['9:00', '11:00', '13:00', '15:00', '19:00', '21:00'], ['9:00', '11:00', '13:00', '15:00', '19:00', '21:00'], ['9:00', '11:00', '13:00', '15:00', '19:00', '21:00']]",48.85455685790708,2.28848924010744,"Square de la Place-des-Martyrs-Juifs-du-Vélodrome-d'Hiver, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",44.5,EUR,Inglés y francés,3,paris,48.0,3.0
981,67,Entrada a Atelier des Lumières,Con esta entrada a Atelier des Lumières visitaréis a vuestro aire las impresionantes exposiciones de este centro de artes digitales de París. ¡Os encantará!,www.civitatis.com/es/paris/entrada-atelier-lumieres/,www.civitatis.com/f/francia/paris/entrada-atelier-lumieres-list.jpg,"['21', '24', '19']","[[], [], []]",48.86160256525939,2.3807222908794365,"Atelier des Lumières, 38, Rue Saint-Maur, Quartier Saint-Ambroise, Paris 11e Arrondissement, Paris, Île-de-France, France métropolitaine, 75011, France",3.4,EUR,Entradas,3,paris,1.0,1.0
982,68,Tour gastronómico por Saint-Germain-des-Prés,En este delicioso tour gastronómico por Saint-Germain-des-Prés recorreremos uno de los barrios más pintorescos de París en busca de sus principales productos.,www.civitatis.com/es/paris/tour-gastronomico-saint-germain-pres/,www.civitatis.com/f/francia/paris/tour-gastronomico-saint-germain-pres-list.jpg,"['21', '20', '19', '23', '22']","[['11:00', '16:00'], ['16:00'], ['11:00', '16:00'], ['11:00', '14:35'], ['11:00', '14:35']]",48.854028502828186,2.3334579273717613,"6, Place Saint-Germain des Prés, Quartier de Saint-Germain-des-Prés, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",30.0,EUR,Español,3,paris,3.0,3.0
983,69,Tour por Montmartre para familias,¿Buscando planes con niños en París? En este tour por Montmartre para familias visitaremos sus calles bohemias y los más pequeños disfrutarán de sus carruseles.,www.civitatis.com/es/paris/tour-montmarte-familias/,www.civitatis.com/f/francia/paris/tour-montmarte-familias-list.jpg,"['19', '20', '24', '22', '21', '23']","[['10:30', '15:00'], ['10:30', '15:00'], ['10:30', '15:00'], ['10:30', '15:00'], ['10:30', '15:00'], ['10:30', '15:00']]",48.88289788449861,2.3441718564968577,"Quartier de Clignancourt, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",11.8,EUR,Español,3,paris,2.0,2.0
984,70,Autobús navideño de París,En esta ruta en el autobús navideño de París seréis testigos de cómo la Ciudad de la Luz se viste de gala en la época más mágica del año. ¡Os encantará!,www.civitatis.com/es/paris/autobus-navidad-paris/,www.civitatis.com/f/francia/paris/autobus-navidad-paris-list.jpg,"['24', '22', '23']","[['18:00'], ['18:00'], ['18:00']]",48.87269318865484,2.32891619234053,"Auber, Rue Auber, Quartier de la Chaussée-d'Antin, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",12.25,EUR,Español y otros idiomas,3,paris,2.0,2.0
985,71,Free tour por el cementerio Père Lachaise,"Jim Morrison, Édith Piaf… En este free tour por el cementerio Père Lachaise veremos las tumbas de famosos personajes en el camposanto más visitado del mundo.",www.civitatis.com/es/paris/free-tour-cementerio-pere-lachaise/,www.civitatis.com/f/francia/paris/free-tour-cementerio-pere-lachaise-list.jpg,"['20', '21', '22', '19']","[['13:00'], ['14:00'], ['13:00'], ['14:00']]",48.86247124377561,2.387735129200521,"Boulevard de Ménilmontant, Quartier du Père-Lachaise, Paris 20e Arrondissement, Paris, Île-de-France, France métropolitaine, 75020, France",2.0,EUR,Español,3,paris,2.0,2.0
986,72,Free tour por Saint-Germain-des-Prés,Descubrid el París más literario en este free tour por Saint-Germain-des-Prés. Recorreremos los lugares relacionados con las mentes más brillantes del siglo XX.,www.civitatis.com/es/paris/free-tour-literario-saint-germain-des-pres/,www.civitatis.com/f/francia/paris/free-tour-literario-saint-germain-des-pres-list.jpg,['23'],[['15:30']],48.84498755828899,2.329023087144544,"37, Rue Notre-Dame-des-Champs, Quartier Notre-Dame-des-Champs, Paris 6e Arrondissement, Paris, Île-de-France, France métropolitaine, 75006, France",2.5,EUR,Español,3,paris,2.25,2.25
987,73,Paseo en barco por el Sena,"Dar un paseo en barco por el Sena es imprescindible para ver París desde una perspectiva única. Además, la embarcación es panorámica y tiene parte descubierta.",www.civitatis.com/es/paris/paseo-barco-sena/,www.civitatis.com/f/francia/paris/paseo-barco-sena-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",48.860385,2.293544,"Bateaux Parisiens, Port de la Bourdonnais, Quartier du Gros-Caillou, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",11.85,EUR,Paseos en barco,3,paris,1.0,1.0
988,74,Visita guiada por el Museo del Louvre,"En esta visita guiada por el Museo del Louvre recorreremos una de las pinacotecas más importantes del mundo, donde destacan las obras de Da Vinci o Delacroix.",www.civitatis.com/es/paris/visita-guiada-museo-louvre/,www.civitatis.com/f/francia/paris/visita-guiada-museo-louvre-list.jpg,"['23', '21', '24', '22']","[['9:00', '12:30', '15:00'], ['9:00', '12:30'], ['9:00', '15:00'], ['9:00', '12:30', '15:00']]",48.861687,2.333069,"Jardin du Carrousel, Quartier Saint-Germain-l'Auxerrois, Paris 1er Arrondissement, Paris, Île-de-France, France métropolitaine, 75001, France",20.25,EUR,Español,3,paris,48.0,3.0
989,75,Entrada a la 3ª planta de la Torre Eiffel,¿Queréis disfrutar de las mejores vistas de París? Comprando las entradas para la cima de la Torre Eiffel subiréis a la tercera planta de la Dama de Hierro.,www.civitatis.com/es/paris/entrada-tercera-planta-torre-eiffel/,www.civitatis.com/f/francia/paris/entrada-tercera-planta-torre-eiffel-list.jpg,"['23', '20', '21', '22', '19', '24']","[['10:15', '11:15', '12:45', '13:45', '14:15', '15:45', '17:15', '18:15', '19:45', '20:45'], ['10:15', '12:15', '13:45', '18:15', '20:45'], ['10:15', '13:45', '14:45', '18:15', '20:45'], ['10:15', '13:45', '18:15', '20:45'], ['10:15', '13:45', '14:45', '18:15', '20:45'], ['10:15', '12:15', '12:45', '14:45', '15:45', '17:15', '18:15', '20:45']]",48.856132,2.292921,"Centre Sportif Émile Anthoine, 9, Rue Jean Rey, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",19.8,EUR,Entradas,3,paris,,
990,76,Free tour por París,"Este free tour por París es la forma ideal de conocer la ciudad. Veremos el exterior de la Torre Eiffel, el Pont Neuf, el Louvre y Notre Dame.",www.civitatis.com/es/paris/visita-guiada-paris/,www.civitatis.com/f/francia/paris/visita-guiada-paris-list.jpg,"['24', '22', '21', '20', '23', '19']","[['10:00', '10:30', '11:00', '15:00', '11:30', '16:00'], ['10:00', '10:30', '11:00', '15:00', '16:00', '11:30'], ['10:00', '10:30', '11:00', '15:00', '16:00'], ['10:00', '10:30', '11:00', '15:00', '16:00'], ['10:00', '10:30', '11:00', '11:30', '15:00', '16:00'], ['10:00', '10:30', '11:00', '15:00', '16:00']]",48.857162,2.351956,"10, Place de l'Hôtel-de-Ville - Esplanade de la Libération, Quartier Saint-Merri, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France",3.0,EUR,Español,3,paris,2.75,2.75
991,77,Excursión al Palacio de Versalles,En esta excursión al Palacio de Versalles desde París conoceremos uno de los monumentos más famosos de Francia. Visitaremos sus lujosas salas y sus jardines.,www.civitatis.com/es/paris/excursion-palacio-versalles/,www.civitatis.com/f/francia/paris/excursion-palacio-versalles-list.jpg,"['23', '24', '21', '19', '22', '20']","[['8:15', '11:00', '14:00'], ['8:15', '11:00'], ['8:15', '11:00'], ['8:15', '11:00', '14:00'], ['8:15', '11:00', '14:00'], ['8:15', '11:00']]",48.8558546,2.292827,"30, Rue Jean Rey, Quartier de Grenelle, Paris 15e Arrondissement, Paris, Île-de-France, France métropolitaine, 75015, France",21.8,EUR,Español,3,paris,96.0,5.0
992,78,"Autobús turístico de París, Big Bus",El autobús turístico de París es una forma cómoda de recorrer los lugares de interés de la capital francesa. Podréis subir y bajar en cualquiera de sus paradas.,www.civitatis.com/es/paris/autobus-turistico-paris/,www.civitatis.com/f/francia/paris/autobus-turistico-paris-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",0.0,0.0,,11.28,EUR,Español,3,paris,24.0,48.0
993,79,,"Servicio privado, puerta a puerta y al mejor precio. Un chófer os esperará en el aeropuerto, en el hotel o donde queráis para llevaros a vuestro destino. Rápido y seguro.",,www.civitatis.comhttps://www.civitatis.com/f/images/promos/traslados-list.jpg,"['23', '20', '24', '19', '21', '22']","[[], [], [], [], [], []]",,,,,,"Seguro, sin contratiempos",3,paris,,
994,80,Tour nocturno por París,"Muchas ciudades se proclaman la Ciudad de la Luz, pero no hay ninguna como la capital francesa. En este tour nocturno por París os enamoraréis de su magia.",www.civitatis.com/es/paris/paseo-nocturno-paris/,www.civitatis.com/f/francia/paris/paseo-nocturno-paris-list.jpg,"['23', '19', '22', '21', '24', '20']","[['19:00'], ['19:00'], ['19:00'], ['19:00'], ['19:00'], ['19:00']]",48.87087918786677,2.33224024610503,"Place de l'Opéra, Quartier de la Chaussée-d'Antin, Paris 9e Arrondissement, Paris, Île-de-France, France métropolitaine, 75009, France",3.0,EUR,Español,3,paris,2.0,2.0
995,81,Free tour por Montmartre,Recorreremos uno de los barrios más artísticos de París en este free tour por Montmartre. Pasaremos junto a los cabarets más importantes de la capital francesa.,www.civitatis.com/es/paris/free-tour-montmartre/,www.civitatis.com/f/francia/paris/free-tour-montmartre-list.jpg,"['21', '23', '19', '20', '24', '22']","[['10:00', '11:00', '15:30'], ['10:00', '11:00', '15:30'], ['10:00', '11:00', '15:30'], ['10:00', '11:00', '15:30'], ['10:00', '11:00', '15:30'], ['10:00', '11:00', '15:30']]",48.883947,2.332377,"Boulevard de Clichy, Quartier des Grandes-Carrières, Paris 18e Arrondissement, Paris, Île-de-France, France métropolitaine, 75018, France",2.5,EUR,Español,3,paris,362.0,2.5
996,82,Crucero por el Sena con cena gourmet,¿Buscando un plan en la ciudad del amor? En este crucero por el Sena con cena gourmet admiraréis la iluminación de París mientras disfrutáis de un menú de lujo.,www.civitatis.com/es/paris/paseo-barco-cena-paris/,www.civitatis.com/f/francia/paris/paseo-barco-cena-paris-list.jpg,"['20', '22', '19', '21', '23', '24']","[['21:15'], ['21:15'], ['21:15'], ['21:15'], ['21:15'], ['21:15']]",48.860775,2.326453,"Musée d'Orsay, Promenade Édouard Glissant, Quartier Saint-Thomas-d'Aquin, Paris 7e Arrondissement, Paris, Île-de-France, France métropolitaine, 75007, France",20.0,EUR,Paseos en barco,3,paris,2.0,2.0
997,83,Excursión a Disneyland París,"En esta excursión descubriréis la magia del complejo Disney, que alberga Disneyland y Walt Disney Studios. Podréis visitar 1 o 2 parques, según prefiráis.",www.civitatis.com/es/paris/excursion-disneyland-paris/,www.civitatis.com/f/francia/paris/excursion-disneyland-paris-list.jpg,"['23', '20', '19', '21', '22', '24']","[['8:30', '8:35'], ['8:30', '8:35'], ['8:30', '8:35'], ['8:30', '8:35'], ['8:30', '8:35'], ['8:30', '8:35']]",0.0,0.0,,43.75,EUR,Excursiones de un día,3,paris,733.0,14.0
998,84,Excursión al Palacio de Versalles en tren,En esta excursión a Versalles en tren desde París recorreréis los salones del palacio más famoso de Francia y descubriremos sus impresionantes jardines.,www.civitatis.com/es/paris/excursion-palacio-versalles-tren/,www.civitatis.com/f/francia/paris/excursion-palacio-versalles-tren-list.jpg,"['22', '24', '20', '19', '23', '21']","[['9:30'], ['9:30'], ['9:30'], ['9:30'], ['9:30'], ['9:30']]",48.86099036615656,2.31409367801399,"Rue de l'Université, Quartier des Invalides, Paris 7e Arrondissement, Faubourg Saint-Germain, Paris, Île-de-France, France métropolitaine, 75007, France",12.4,EUR,Español,3,paris,6.5,6.5
